source_idx,source_name,n_works_total,vol_min,vol_max,n_recent_works,frac_with_page,n_recent_issues,n_issues_ea,frac_issues_ea,no_page_numbers,early_access,vol1_catchall
11810700,International Journal of Research in Marketing,1143,1,42,279,0.953,20,0,0.0,False,False,False
203860005,The Quarterly Journal of Economics,1139,115,246,6,1.0,0,0,0.0,False,False,False
6450948,Issues in Accounting Education,1138,11,401,27,0.963,2,0,0.0,False,False,False
149285975,Land Economics,1137,4,101,216,0.981,18,0,0.0,False,False,False
92565720,Oxford Bulletin of Economics and Statistics,1132,62,87,227,1.0,27,0,0.0,False,False,False
184446198,Journal of Public Economic Theory,1132,2,27,207,0.729,24,0,0.0,False,False,False
4210230413,Management Research Review,1129,33,48,363,1.0,52,0,0.0,False,False,False
128621090,The Journal of Economic Education,1122,1,56,165,1.0,17,0,0.0,False,False,False
146242404,New Political Economy,1122,1,30,283,1.0,26,0,0.0,False,False,False
2764412428,Investment Management and Financial Innovations,1118,2,22,495,1.0,17,0,0.0,False,False,False
120518121,Atlantic Economic Journal,1117,28,52,167,1.0,16,0,0.0,False,False,False
149486094,Australian Economic Review,1115,24,58,159,1.0,16,0,0.0,False,False,False
191005381,Defence and Peace Economics,1108,11,36,275,1.0,39,1,0.026,False,False,False
163499366,Review of Economic Dynamics,1108,3,57,32,1.0,0,0,0.0,False,False,False
180723199,Agribusiness,1108,16,42,238,1.0,18,0,0.0,False,False,False
23218617,Journal of International Trade & Economic Development,1104,9,35,269,0.996,32,0,0.0,False,False,False
136999626,Journal of Property Investment and Finance,1103,18,43,170,1.0,26,2,0.077,False,False,False
62142384,Journal of Accounting and Economics,1102,29,80,117,1.0,9,1,0.111,False,False,False
194514787,Applied Health Economics and Health Policy,1097,3,23,321,1.0,27,3,0.111,False,False,False
2764933780,ASIA MARKETING JOURNAL,1092,2,26,114,0.614,19,1,0.053,False,False,False
2764352250,Indian Journal of Marketing,1085,34,54,210,1.0,54,0,0.0,False,False,False
42192170,International Tax and Public Finance,1080,7,32,244,1.0,28,4,0.143,False,False,False
1650206,Milbank Quarterly,1078,78,103,203,1.0,17,0,0.0,False,False,False
66201313,Journal of Business Venturing,1076,2,40,224,1.0,26,0,0.0,False,False,False
82262387,Journal of Information Systems,1074,9,39,138,0.899,13,0,0.0,False,False,False
2913204857,Journal of Business Economics,1073,15,95,211,1.0,36,1,0.028,False,False,False
121026525,Journal of Evolutionary Economics,1072,10,34,243,1.0,23,1,0.043,False,False,False
34649780,Measuring Business Excellence,1071,4,29,142,1.0,17,1,0.059,False,False,False
2737777163,International Journal of Economics and Financial Issues,1069,1,15,502,1.0,25,0,0.0,False,False,False
171424506,European Accounting Review,1069,9,34,252,1.0,24,2,0.083,False,False,False
3593595,Australian Journal of Agricultural and Resource Economics,1068,44,69,181,1.0,17,0,0.0,False,False,False
181356434,Accounting Horizons,1068,14,39,242,0.93,20,1,0.05,False,False,False
4210200142,The journal of structured finance,1068,5,29,157,1.0,17,0,0.0,False,False,False
7345157,Eastern Economic Journal,1067,1,51,114,1.0,17,0,0.0,False,False,False
113509650,Journal of the Asia Pacific Economy,1067,5,31,290,1.0,17,3,0.176,False,False,False
141901250,Strategic Change,1067,1,34,189,1.0,26,0,0.0,False,False,False
86762183,Journal of Accounting and Public Policy,1063,19,49,41,1.0,0,0,0.0,False,False,False
47864991,Applied Psychology,1062,49,74,336,0.884,17,2,0.118,False,False,False
159120381,Journal of Retailing,1058,76,101,212,0.873,17,0,0.0,False,False,False
35673206,International Marketing Review,1057,17,42,245,1.0,26,5,0.192,False,False,False
206007305,Economic Systems,1054,4,49,270,1.0,18,0,0.0,False,False,False
87328381,Journal of Occupational and Organizational Psychology,1053,73,232,189,0.82,13,0,0.0,False,False,False
2764955566,The Indian Economic Journal,1052,47,74,207,1.0,20,2,0.1,False,False,False
115237062,Journal of Economics & Management Strategy,1050,1,34,186,1.0,19,1,0.053,False,False,False
165253824,Scandinavian Journal of Economics,1050,102,127,158,1.0,18,2,0.111,False,False,False
4210172902,Journal of Institutional and Theoretical Economics JITE,1049,157,181,107,1.0,15,0,0.0,False,False,False
132210109,International Journal of Game Theory,1046,29,53,209,1.0,19,1,0.053,False,False,False
4210232703,Gospodarka Narodowa,1045,2,320,25,1.0,5,0,0.0,False,False,False
124549413,Journal of Economic Surveys,1045,3,39,261,1.0,25,3,0.12,False,False,False
182336501,Career Development International,1043,5,30,178,1.0,28,1,0.036,False,False,False
164923136,Environment and Development Economics,1042,5,30,132,0.917,24,1,0.042,False,False,False
37173775,European Journal of Law and Economics,1040,9,60,61,1.0,10,0,0.0,False,False,False
50561683,International Review of Applied Economics,1035,14,40,175,0.989,21,2,0.095,False,False,False
141478581,Journal of Enterprise Information Management,1034,17,38,315,1.0,26,3,0.115,False,False,False
151491554,The Geneva Papers on Risk and Insurance Issues and Practice,1033,25,50,157,1.0,18,1,0.056,False,False,False
106098198,Oxford Review of Economic Policy,1025,15,40,271,0.911,21,0,0.0,False,False,False
192056284,Economics of Innovation and New Technology,1018,9,34,238,1.0,39,1,0.026,False,False,False
131852005,European Financial Management,1018,1,31,242,1.0,23,0,0.0,False,False,False
198892436,Accounting Organizations and Society,1017,25,114,56,1.0,0,0,0.0,False,False,False
113426170,Compensation & Benefits Review,1017,32,57,70,1.0,17,0,0.0,False,False,False
4210197436,Vierteljahrshefte zur Wirtschaftsforschung,1011,69,92,163,1.0,20,0,0.0,False,False,False
132285554,Creativity and Innovation Management,1009,6,34,224,1.0,18,0,0.0,False,False,False
59042063,Asian-Pacific Economic Literature,1005,14,39,122,1.0,10,0,0.0,False,False,False
4210213798,AEA Papers and Proceedings,1001,108,114,735,0.986,0,0,0.0,False,False,False
32361082,European Review of Agricultural Economics,1001,27,52,185,1.0,20,1,0.05,False,False,False
182215941,Business Strategy Review,998,11,25,490,1.0,20,0,0.0,False,False,False
197396629,The British Accounting Review,998,32,58,219,1.0,23,2,0.087,False,False,False
103311983,Journal of Advertising,996,29,54,214,1.0,24,1,0.042,False,False,False
44376543,Business & Society,992,2,65,222,1.0,33,2,0.061,False,False,False
191114782,Journal of Fashion Marketing and Management,987,4,29,230,1.0,24,0,0.0,False,False,False
169699294,Accounting Education,983,9,34,158,0.994,29,1,0.034,False,False,False
38825547,Economic Geography,981,37,100,143,0.979,25,0,0.0,False,False,False
4210220312,International Journal of Logistics Research and Applications,981,3,29,362,1.0,47,10,0.213,False,False,False
11853582,Review of Accounting Studies,977,4,30,305,1.0,18,0,0.0,False,False,False
2764812334,Quality Management Journal,977,7,32,80,1.0,16,0,0.0,False,False,False
171971387,Scandinavian Journal of Management,971,16,41,136,1.0,17,0,0.0,False,False,False
195297104,Organizational Dynamics,958,12,54,203,1.0,19,1,0.053,False,False,False
960608072,Journal of International Management,952,6,31,261,1.0,21,1,0.048,False,False,False
75845752,Auditing A Journal of Practice & Theory,949,19,44,188,0.888,20,0,0.0,False,False,False
148368070,International Journal of Selection and Assessment,948,8,33,189,0.847,16,0,0.0,False,False,False
102624508,The Learning Organization,945,7,32,227,1.0,29,1,0.034,False,False,False
90392387,South African Journal of Economics,943,68,93,105,1.0,16,0,0.0,False,False,False
193408319,Corporate Communications An International Journal,942,5,30,255,1.0,28,0,0.0,False,False,False
43415676,Journal of Strategic Marketing,935,8,33,257,0.996,36,5,0.139,False,False,False
94552155,Organization & Environment,933,13,38,107,0.991,17,3,0.176,False,False,False
121409115,International Review of Law and Economics,930,20,81,38,1.0,0,0,0.0,False,False,False
111116695,Journal of Accounting Research,930,38,63,188,1.0,22,0,0.0,False,False,False
38909374,The Journal of Alternative Investments,929,2,27,169,1.0,22,0,0.0,False,False,False
129650269,Open Economies Review,928,11,36,189,1.0,24,0,0.0,False,False,False
189751245,Journal of Consumer Affairs,927,34,58,323,1.0,20,1,0.05,False,False,False
34280410,Journal of Productivity Analysis,922,13,64,79,1.0,11,0,0.0,False,False,False
22431819,International Economic Journal,921,14,39,120,0.992,17,0,0.0,False,False,False
148909191,Marketing Letters,921,11,36,221,1.0,19,0,0.0,False,False,False
97048498,The International Journal of Logistics Management,917,3,36,334,1.0,27,0,0.0,False,False,False
36209479,Industry and Innovation,915,7,33,177,0.994,37,1,0.027,False,False,False
22247924,Entrepreneurship and Regional Development,909,12,37,224,0.996,23,0,0.0,False,False,False
171491724,Journal of Economics and Finance,907,7,49,180,1.0,17,0,0.0,False,False,False
2737535994,Contaduría y Administración,904,28,191,85,0.671,6,0,0.0,False,False,False
201675752,Canadian Journal of Administrative Sciences / Revue Canadienne des Sciences de l Administration,898,17,42,156,0.936,18,0,0.0,False,False,False
113497174,Human Resource Management Journal,894,10,35,255,1.0,19,3,0.158,False,False,False
200274427,Pacific Economic Review,881,3,30,100,1.0,20,1,0.05,False,False,False
11782782,Australasian Marketing Journal (AMJ),878,8,33,170,1.0,19,2,0.105,False,False,False
2765038058,Human Systems Management,876,19,45,193,1.0,19,1,0.053,False,False,False
152786945,Stochastics,876,77,97,222,1.0,35,0,0.0,False,False,False
165058066,Resource and Energy Economics,871,22,81,33,1.0,0,0,0.0,False,False,False
128223704,Economics and Philosophy,869,16,41,170,0.929,14,2,0.143,False,False,False
6013065,Journal of Management & Governance,869,1,29,216,1.0,20,3,0.15,False,False,False
151404345,Journal of Post Keynesian Economics,864,22,48,138,0.993,18,1,0.056,False,False,False
114193083,Chinese Economy,863,24,58,149,0.993,27,0,0.0,False,False,False
4210230903,Engineering Management Journal,862,12,37,163,1.0,21,1,0.048,False,False,False
78091837,Review of World Economics,862,136,161,157,1.0,19,0,0.0,False,False,False
323237,Accounting and Business Research,859,30,56,132,1.0,27,1,0.037,False,False,False
52333995,Journal of Economic Methodology,859,7,32,125,0.992,16,3,0.188,False,False,False
4210226649,Competitiveness Review An International Business Journal incorporating Journal of Global Competitiveness,859,10,36,212,1.0,27,2,0.074,False,False,False
67177122,Marketing Education Review,856,10,35,141,0.993,18,0,0.0,False,False,False
3022066471,German Journal of Human Resource Management Zeitschrift für Personalforschung,856,14,39,78,1.0,19,0,0.0,False,False,False
157946625,Financial Management,853,22,54,151,1.0,19,3,0.158,False,False,False
176497116,Management Communication Quarterly,851,13,39,154,1.0,19,0,0.0,False,False,False
82178847,Economic Papers A journal of applied economics and policy,850,19,44,93,1.0,16,0,0.0,False,False,False
172782825,California Management Review,848,42,67,114,0.982,18,0,0.0,False,False,False
150702451,Global Finance Journal,845,11,64,98,1.0,0,0,0.0,False,False,False
34139249,The RAND Journal of Economics,845,31,55,146,1.0,20,1,0.05,False,False,False
133599136,Organizational Research Methods,844,3,29,103,1.0,17,2,0.118,False,False,False
151220816,Post-Communist Economies,842,12,37,186,1.0,32,1,0.031,False,False,False
61561007,The Journal of Risk Finance,840,1,26,142,1.0,21,0,0.0,False,False,False
175759345,Economic Development Quarterly,840,14,39,127,1.0,17,1,0.059,False,False,False
120949314,Comparative Economic Studies,838,42,67,104,1.0,17,0,0.0,False,False,False
104354167,Acta Oeconomica,836,51,74,189,0.995,24,0,0.0,False,False,False
145099083,Journal of Economics and Business,835,52,133,29,1.0,0,0,0.0,False,False,False
968139600,Journal of Personal Selling and Sales Management,834,3,45,115,1.0,18,0,0.0,False,False,False
170913539,Bulletin of Economic Research,828,38,77,225,1.0,18,0,0.0,False,False,False
186483588,Journal of Service Science and Management,826,1,17,202,1.0,29,0,0.0,False,False,False
162611689,Business Economics,823,35,60,186,1.0,17,1,0.059,False,False,False
158451771,Journal of Marketing Communications,819,6,32,191,1.0,32,2,0.062,False,False,False
145471836,Explorations in Economic History,818,37,96,51,1.0,0,0,0.0,False,False,False
48661868,China & World Economy,817,9,32,231,1.0,30,0,0.0,False,False,False
171812798,Metroeconomica,817,51,76,156,1.0,19,0,0.0,False,False,False
180492355,Public Finance Review,814,28,53,111,1.0,26,1,0.038,False,False,False
144747835,Australian Accounting Review,810,10,35,99,1.0,16,0,0.0,False,False,False
91781374,Accounting History,809,5,30,165,1.0,16,0,0.0,False,False,False
2764651625,Journal of Economic Integration,808,14,40,117,1.0,16,0,0.0,False,False,False
179517972,Canadian Journal of Agricultural Economics/Revue canadienne d agroeconomie,806,4,73,107,1.0,16,0,0.0,False,False,False
2764593300,Agricultural and Resource Economics Review,806,29,53,137,0.912,14,0,0.0,False,False,False
91661715,Kyklos,806,53,78,161,1.0,18,0,0.0,False,False,False
4210227272,Economic Annals-ХХI,806,156,212,36,1.0,5,0,0.0,False,False,False
37376905,Journal of Public Policy & Marketing,803,12,44,148,1.0,19,0,0.0,False,False,False
107181468,Journal of Accounting Auditing & Finance,798,15,41,189,1.0,17,1,0.059,False,False,False
192266589,Group & Organization Management,798,25,51,195,1.0,23,2,0.087,False,False,False
139289085,Qualitative Market Research An International Journal,795,3,28,150,1.0,21,0,0.0,False,False,False
41930762,Japanese Economic Review,795,51,77,109,1.0,14,2,0.143,False,False,False
46472734,Young Consumers Insight and Ideas for Responsible Marketers,794,3,26,179,1.0,22,0,0.0,False,False,False
173589923,Family and Consumer Sciences Research Journal,785,28,53,136,1.0,18,0,0.0,False,False,False
128478731,Management International Review,783,40,65,122,1.0,24,0,0.0,False,False,False
4210205650,The International Review of Retail Distribution and Consumer Research,781,10,35,140,0.993,24,1,0.042,False,False,False
5835822,The International Journal of Accounting,777,35,53,195,0.928,20,0,0.0,False,False,False
9351053,Financial Review,777,35,60,165,1.0,18,0,0.0,False,False,False
42468459,The Journal of Marketing Theory and Practice,776,8,34,152,0.993,17,0,0.0,False,False,False
207176912,Journal of Foodservice Business Research,776,5,29,177,1.0,25,0,0.0,False,False,False
91071628,Journal of East European Management Studies,774,5,29,172,0.988,20,0,0.0,False,False,False
2735890421,The World Bank Economic Review,773,12,39,196,1.0,20,1,0.05,False,False,False
4394735553,Annals of Public and Cooperative Economics,773,54,96,184,1.0,17,0,0.0,False,False,False
149339240,Eastern European Economics,771,38,64,125,1.0,25,0,0.0,False,False,False
74917840,The Journal of Financial Research,770,11,48,193,0.953,20,0,0.0,False,False,False
4210193400,Economic Change and Restructuring,767,37,58,491,0.621,21,1,0.048,False,False,False
79007945,Business Ethics A European Review,762,9,29,188,0.995,21,1,0.048,False,False,False
58879488,Journal of Financial Regulation and Compliance,761,8,33,142,1.0,22,1,0.045,False,False,False
140551370,Cornell Hospitality Quarterly,760,49,67,150,1.0,16,4,0.25,False,False,False
111496547,Scottish Journal of Political Economy,753,47,72,112,0.866,22,3,0.136,False,False,False
156260212,Research in Economics,748,54,79,149,1.0,16,0,0.0,False,False,False
126354654,Journal of Financial Services Marketing,747,5,30,218,0.982,17,0,0.0,False,False,False
25250876,Economy and Society,746,29,54,125,1.0,16,0,0.0,False,False,False
64831726,Journal of Leadership & Organizational Studies,745,9,32,118,1.0,17,0,0.0,False,False,False
133770707,Empirica,744,27,52,164,1.0,18,1,0.056,False,False,False
2764399863,Advances In Management,743,2,29,39,0.59,6,1,0.167,False,False,False
39332106,Journal of Food Products Marketing,743,5,30,113,1.0,23,0,0.0,False,False,False
118298121,Journal of Hospitality Marketing & Management,742,18,34,200,1.0,35,0,0.0,False,False,False
128035191,The Developing Economies,739,8,63,135,1.0,17,0,0.0,False,False,False
70935693,Japan and the World Economy,737,7,73,27,1.0,0,0,0.0,False,False,False
135086714,Journal of Information Technology,736,15,40,126,1.0,18,0,0.0,False,False,False
4210228924,Sosyoekonomi,732,3,33,380,1.0,17,0,0.0,False,False,False
998097505,The Journal of Law and Economics,732,26,67,152,0.868,22,1,0.045,False,False,False
199690760,Innovation,731,4,27,127,1.0,20,1,0.05,False,False,False
4210219833,Marketing Review St Gallen,727,25,33,342,1.0,24,0,0.0,False,False,False
55239356,Journal of Purchasing and Supply Management,726,9,31,133,1.0,21,0,0.0,False,False,False
99067594,Journal of Industrial Economics,726,14,73,142,1.0,17,1,0.059,False,False,False
133335107,Mathematical Finance,726,10,35,122,1.0,17,0,0.0,False,False,False
99789271,The Journal of Fixed Income,725,9,34,129,1.0,18,0,0.0,False,False,False
125733402,Investigación Económica,724,1,83,136,0.993,20,0,0.0,False,False,False
4210214909,Prague Economic Papers,724,9,33,153,1.0,29,0,0.0,False,False,False
191612999,Organizacija,721,1,57,119,1.0,20,0,0.0,False,False,False
57862637,Journal of Housing Economics,721,9,67,34,0.971,0,0,0.0,False,False,False
182227784,Social Marketing Quarterly,719,6,31,79,1.0,15,0,0.0,False,False,False
160393188,Journal of the Japanese and International Economies,718,14,75,27,1.0,0,0,0.0,False,False,False
2764726166,Asia Pacific Management Review,717,5,30,168,1.0,19,0,0.0,False,False,False
185325801,Journal of Korea Trade,717,4,28,290,1.0,38,0,0.0,False,False,False
99990550,Journal of Consumer Policy,715,5,48,107,1.0,16,0,0.0,False,False,False
92709572,Journal of Interactive Marketing,715,6,60,116,1.0,16,0,0.0,False,False,False
121321708,Transportation Journal,705,39,64,77,0.818,16,0,0.0,False,False,False
177092143,Australian Journal of Management,705,25,51,154,0.987,17,3,0.176,False,False,False
170287006,Scandinavian Economic History Review,693,15,254,37,1.0,6,0,0.0,False,False,False
2764810659,Journal of Small Business & Entrepreneurship,691,2,37,183,1.0,29,5,0.172,False,False,False
2764372386,Journal of Behavioral and Experimental Finance,691,1,87,82,0.988,0,0,0.0,False,False,False
2764773711,International Journal of Business and Society,690,4,25,433,0.995,15,0,0.0,False,False,False
127646213,Journal of Financial Markets,690,3,73,29,1.0,0,0,0.0,False,False,False
4210183922,Journal of General Management,689,25,51,127,1.0,18,0,0.0,False,False,False
2912564958,Journal of Public Budgeting Accounting & Financial Management,687,12,37,178,1.0,25,3,0.12,False,False,False
182651638,Economic Systems Research,681,12,37,115,0.991,18,1,0.056,False,False,False
4210168315,Ekonomski pregled,680,1,75,158,1.0,30,0,0.0,False,False,False
4210226746,Ekonomia i Prawo,680,1,23,226,0.951,20,0,0.0,False,False,False
196919950,Family Business Review,677,13,37,92,1.0,20,1,0.05,False,False,False
5984737,Journal of Financial Intermediation,675,5,61,31,1.0,0,0,0.0,False,False,False
4210225597,Problemy Zarządzania - Management Issues,670,1,59,62,0.984,5,0,0.0,False,False,False
27001385,Advances in Accounting,670,17,68,50,1.0,0,0,0.0,False,False,False
173901576,The Journal of Derivatives,669,7,32,144,1.0,19,0,0.0,False,False,False
2764516016,European journal of training and development,668,36,49,251,1.0,26,4,0.154,False,False,False
2764393121,The American Economist,667,44,70,138,1.0,9,1,0.111,False,False,False
12132826,The International Food and Agribusiness Management Review,667,3,28,215,1.0,22,0,0.0,False,False,False
2494413385,ECONOMIC COMPUTATION AND ECONOMIC CYBERNETICS STUDIES AND RESEARCH,666,2,201,312,0.997,16,0,0.0,False,False,False
37738278,Knowledge and Process Management,666,7,32,128,1.0,17,1,0.059,False,False,False
166753014,Health Services Management Research,665,12,39,106,0.991,16,1,0.062,False,False,False
184239247,Labour,665,1,39,80,1.0,16,0,0.0,False,False,False
114801022,Journal of Regulatory Economics,661,17,67,32,1.0,6,0,0.0,False,False,False
97320426,Journal of Supply Chain Management,659,5,61,79,0.987,16,0,0.0,False,False,False
155589366,Business and Society Review,654,105,130,133,0.955,19,0,0.0,False,False,False
169221615,Information Economics and Policy,652,12,70,20,1.0,0,0,0.0,False,False,False
1076045,Culture and Organization,650,8,32,123,0.992,21,1,0.048,False,False,False
94083415,Journal of Behavioral Finance,649,4,26,159,1.0,20,0,0.0,False,False,False
4210170805,Marketing ZFP,648,22,46,85,1.0,19,0,0.0,False,False,False
38350834,Journal of Business Logistics,647,21,46,139,0.633,17,2,0.118,False,False,False
4210168091,The Journal of Law Economics and Organization,647,7,41,131,0.992,15,2,0.133,False,False,False
47993699,Journal of Engineering and Technology Management,645,17,75,42,1.0,0,0,0.0,False,False,False
18436875,International Journal of Electronic Commerce,645,4,28,125,0.992,20,0,0.0,False,False,False
2764465937,Banks and Bank Systems,643,3,20,297,1.0,16,0,0.0,False,False,False
175963831,El Trimestre Económico,640,72,91,170,1.0,18,0,0.0,False,False,False
161221442,Abacus,639,1,61,130,1.0,19,3,0.158,False,False,False
144946686,IIMB Management Review,639,20,37,144,0.972,17,0,0.0,False,False,False
148814761,Journal of International Consumer Marketing,637,12,37,164,1.0,23,2,0.087,False,False,False
178634671,Financial Accountability and Management,636,16,41,151,1.0,19,0,0.0,False,False,False
172526255,Finance and Stochastics,634,4,29,93,1.0,16,0,0.0,False,False,False
23246025,Corporate Reputation Review,633,3,28,99,1.0,19,3,0.158,False,False,False
107183665,Journal of service management,632,20,36,180,1.0,25,0,0.0,False,False,False
2764680368,Social and Environmental Accountability Journal,632,20,45,98,0.99,11,1,0.091,False,False,False
131296671,Accounting Forum,631,24,49,124,0.992,21,1,0.048,False,False,False
2764964828,The Journal of Applied Management and Entrepreneurship,630,2,23,212,1.0,16,0,0.0,False,False,False
4210223136,Estudos Econômicos (São Paulo),626,33,54,124,0.855,20,0,0.0,False,False,False
153861934,Journal of Marketing Education,625,22,47,108,1.0,15,2,0.133,False,False,False
141165859,Studies in Economics and Finance,625,20,42,225,1.0,23,4,0.174,False,False,False
119908498,Journal of International Marketing,620,8,33,101,1.0,18,1,0.056,False,False,False
2764882396,Borsa Istanbul Review,614,13,25,411,0.898,23,0,0.0,False,False,False
18727733,IMA Journal of Management Mathematics,609,11,37,116,1.0,15,2,0.133,False,False,False
106686155,Journal of Risk and Uncertainty,607,20,70,53,1.0,13,0,0.0,False,False,False
187200255,Competition & Change,607,4,30,140,1.0,16,1,0.062,False,False,False
33519306,Econometrics Journal,606,3,28,121,0.835,14,0,0.0,False,False,False
141600920,Fiscal Studies,604,21,46,123,1.0,16,0,0.0,False,False,False
52721111,Journal of Real Estate Research,602,19,47,99,1.0,19,0,0.0,False,False,False
105710273,Review of Financial Economics,601,9,43,103,1.0,18,0,0.0,False,False,False
157001289,Journal of Nonprofit & Public Sector Marketing,601,7,37,121,1.0,24,0,0.0,False,False,False
6144335,The Journal of Strategic Information Systems,594,9,34,103,1.0,17,0,0.0,False,False,False
111767569,History of economic ideas,593,3,47,77,0.987,6,0,0.0,False,False,False
79175213,Journal of Financial Services Research,593,8,68,50,1.0,12,1,0.083,False,False,False
192372812,Journal of International Food & Agribusiness Marketing,590,10,37,164,1.0,25,0,0.0,False,False,False
2738413198,Equilibrium Quarterly Journal of Economics and Economic Policy,589,1,20,148,1.0,16,0,0.0,False,False,False
55766468,International Studies of Management and Organization,588,30,55,81,1.0,19,0,0.0,False,False,False
114140714,Management Accounting Research,587,11,66,21,1.0,0,0,0.0,False,False,False
47824075,Global Economic Review,586,29,53,93,1.0,20,0,0.0,False,False,False
101163346,International Journal of Strategic Property Management,582,8,28,165,1.0,30,1,0.033,False,False,False
92422469,Journal of Multinational Financial Management,582,10,77,18,1.0,0,0,0.0,False,False,False
6014304,Journal of the American Taxation Association,581,22,47,91,0.901,10,1,0.1,False,False,False
4210230127,management revue,580,15,35,121,0.826,20,0,0.0,False,False,False
32895864,Actual Problems of Economics,579,1,184,6,0.833,0,0,0.0,False,False,False
2913545599,Spanish Journal of Finance and Accounting / Revista Española de Financiación y Contabilidad,578,30,54,91,1.0,18,0,0.0,False,False,False
29581992,Nova Economia,576,2,34,165,0.806,17,0,0.0,False,False,False
148189957,Journal of Management History,575,12,42,114,1.0,16,0,0.0,False,False,False
87745625,International Journal of Management Reviews,573,2,28,113,0.991,15,0,0.0,False,False,False
166792937,Economics of Transition,571,8,26,134,1.0,20,0,0.0,False,False,False
187998666,Comparative Economic Research Central and Eastern Europe,570,12,27,178,1.0,20,0,0.0,False,False,False
2765073605,European Journal of Economics and Economic Policies Intervention,568,1,22,129,0.891,13,0,0.0,False,False,False
4210222895,Meditari Accountancy Research,567,20,33,344,1.0,30,1,0.033,False,False,False
121852782,Journal of Global Marketing,567,13,38,105,1.0,23,0,0.0,False,False,False
2764896919,Environmental Economics and Policy Studies,565,2,27,137,1.0,19,1,0.053,False,False,False
116955675,Asia-Pacific Financial Markets,565,7,32,180,1.0,20,0,0.0,False,False,False
2764892107,Multinational Business Review,562,8,33,114,1.0,18,0,0.0,False,False,False
126936603,International Regional Science Review,562,3,48,105,1.0,23,2,0.087,False,False,False
130164084,Journal of financial reporting & accounting,562,4,24,297,1.0,21,1,0.048,False,False,False
4306509737,Eskişehir Osmangazi Üniversitesi İktisadi ve İdari Bilimler Dergisi,561,1,20,170,1.0,12,0,0.0,False,False,False
40285785,Journal of Applied Economics,558,3,28,189,0.503,5,0,0.0,False,False,False
2764850437,International Economics,557,15,181,71,1.0,0,0,0.0,False,False,False
99606308,Economic Policy,555,14,40,184,1.0,18,0,0.0,False,False,False
185277049,Journal of Banking Regulation,554,3,26,120,1.0,18,0,0.0,False,False,False
144250037,Journal of Applied Accounting Research,553,5,26,220,1.0,24,0,0.0,False,False,False
4394735609,Foreign Trade Review,553,35,61,102,1.0,17,1,0.059,False,False,False
152372256,International Journal of Auditing,551,4,29,137,0.993,15,0,0.0,False,False,False
162583106,Health Marketing Quarterly,550,17,42,96,1.0,16,2,0.125,False,False,False
61474858,Services Marketing Quarterly,547,20,46,79,1.0,12,0,0.0,False,False,False
2898123265,Revista Europea de Dirección y Economía de la Empresa,545,9,27,83,1.0,15,0,0.0,False,False,False
4210230833,Journal of Business and Economics,542,1,100,12,1.0,0,0,0.0,False,False,False
113957626,International Journal of Political Economy,541,17,53,120,1.0,19,0,0.0,False,False,False
2737582874,Studies in Business and Economics,539,10,19,301,1.0,15,0,0.0,False,False,False
45044709,International Journal of Organization Theory and Behavior,537,3,28,71,1.0,14,0,0.0,False,False,False
66624660,Pacific Accounting Review,536,12,37,140,1.0,20,0,0.0,False,False,False
196564809,The B E Journal of Macroeconomics,532,1,24,133,0.722,10,1,0.1,False,False,False
6243863,Journal of Accounting Education,532,18,70,27,1.0,0,0,0.0,False,False,False
2764837506,Indian Journal of Labour Economics,529,43,68,236,1.0,17,0,0.0,False,False,False
139478629,Journal of Business-to-Business Marketing,528,6,32,118,1.0,19,0,0.0,False,False,False
4306516105,Journal of Taxation and Accounting,523,5,23,184,1.0,26,0,0.0,False,False,False
2764934467,Iranian economic review,517,4,52,5,1.0,0,0,0.0,False,False,False
2764879640,Global Journal of Flexible Systems Management,517,7,26,171,1.0,23,0,0.0,False,False,False
3835251,Human Performance,516,13,38,64,1.0,16,0,0.0,False,False,False
30207186,CESifo Economic Studies,516,49,70,88,1.0,19,1,0.053,False,False,False
2165841,International Finance,514,3,27,105,1.0,15,0,0.0,False,False,False
116662517,Asian Economic Journal,511,14,38,96,1.0,20,0,0.0,False,False,False
2764531464,History of Economics Review,508,31,89,43,1.0,5,0,0.0,False,False,False
4210231290,Financial markets and portfolio management,508,15,39,96,1.0,17,2,0.118,False,False,False
116778711,Asian Journal of Technology Innovation,507,12,33,153,1.0,15,0,0.0,False,False,False
176820844,European Review of Economic History,506,4,29,120,1.0,18,0,0.0,False,False,False
164507624,Asian Review of Accounting,505,8,33,150,1.0,22,0,0.0,False,False,False
86375777,International Journal of Accounting and Information Management,504,15,33,156,1.0,22,0,0.0,False,False,False
132950052,Journal of Interdisciplinary Economics,501,11,38,48,1.0,9,2,0.222,False,False,False
197981039,Economics and Politics,500,12,37,157,1.0,14,0,0.0,False,False,False
10615428,Journal of Real Estate Literature,495,8,33,28,1.0,7,0,0.0,False,False,False
2898340276,Estudios Gerenciales,494,16,37,126,0.992,6,0,0.0,False,False,False
51113653,The Engineering Economist,488,45,70,58,1.0,16,0,0.0,False,False,False
992988095,Ekonomický časopis,485,10,72,164,1.0,34,0,0.0,False,False,False
1027187413,Amfiteatru Economic,483,14,26,352,1.0,20,0,0.0,False,False,False
34941771,Venture Capital,483,2,28,70,1.0,16,0,0.0,False,False,False
62069514,The Journal of Entrepreneurship,481,9,33,136,0.882,16,0,0.0,False,False,False
4210239895,Revista de Economia,481,24,45,173,0.688,20,1,0.05,False,False,False
