unit_idx,unit_type,name,issn,field_eb,country_code,v,rank_v,a_p
7882870,institution,University of Glasgow,,,GB,0.5788367880844897,618,42.929870129870125
177877127,institution,University of Western Australia,,,AU,0.5782593408621424,619,91.81858974358973
96120398,institution,De Nederlandsche Bank,,,NL,0.5773107780462096,620,18.21388888888889
115237062,source,Journal of Economics & Management Strategy,1058-6407,A,,0.5759600372033178,621,217.0
49185572,institution,Yunnan University of Finance And Economics,,,CN,0.5734828108463739,622,37.134523809523806
145875555,source,Journal of Empirical Finance,0927-5398,A,,0.5726938267331532,623,336.0
100532134,institution,Université Claude Bernard Lyon 1,,,FR,0.5720239323296139,624,4.777777777777778
530967,institution,Toronto Metropolitan University,,,CA,0.5719629030201714,625,41.625505050505055
45438204,institution,The University of Texas at San Antonio,,,US,0.5717519677652356,626,50.455555555555556
90871651,institution,University of Toledo,,,US,0.5711043755433632,627,16.183333333333334
746986,institution,Halmstad University,,,SE,0.5706423283814758,628,1.25
96679780,institution,Chuo University,,,JP,0.5700946424619702,629,6.749999999999999
84884186,institution,Newcastle University,,,GB,0.570029640479412,630,40.65476190476191
51101395,institution,Université Paris 1 Panthéon-Sorbonne,,,FR,0.5697129145555223,631,15.008333333333333
32597200,institution,Ghent University,,,BE,0.5690541071084748,632,41.53452380952381
114150738,institution,Fu Jen Catholic University,,,TW,0.5682918012693994,633,15.166666666666666
51158804,institution,Massey University,,,NZ,0.567135524410042,634,134.621645021645
12379730,institution,Poznań University of Economics and Business,,,PL,0.5669882111488979,635,30.905555555555555
2764372386,source,Journal of Behavioral and Experimental Finance,2214-6350,A,,0.5669161977859238,636,403.0
151201029,institution,Consejo Nacional de Investigaciones Científicas y Técnicas,,,AR,0.5664514747028255,637,5.111111111111112
191208505,institution,Xiamen University,,,CN,0.5660714567293424,638,234.16896825396825
166459259,institution,Shiraz University,,,IR,0.5654927357018165,639,3.6666666666666665
20581793,institution,University of Kent,,,GB,0.5649462851369296,640,33.77579365079365
25846049,institution,National Tsing Hua University,,,TW,0.5625044555368929,641,18.233333333333334
117965899,institution,University of Hawaiʻi at Mānoa,,,US,0.5613130834210622,642,17.711111111111112
881427289,institution,University of Gothenburg,,,SE,0.558864431030495,643,43.347076023391814
142263535,institution,University of Nottingham,,,GB,0.5587604670375442,644,58.64166666666667
95674353,institution,UCLouvain,,,BE,0.5587167146794172,645,23.71851851851852
1288051870,institution,Organisation de Coopération et de Développement Economiques,,,FR,0.5567374907036109,646,8.424999999999999
213512949,institution,T A Pai Management Institute,,,IN,0.5566896817478463,647,8.625
25399158,institution,Mahidol University,,,TH,0.5556549045025941,648,14.01547619047619
43579087,institution,University of Wisconsin–Milwaukee,,,US,0.5555398431093523,649,26.316666666666666
177909021,institution,Universidade Federal de São Carlos,,,BR,0.5542410789468354,650,3.0333333333333337
139894009,institution,University of Bradford,,,GB,0.5535827565633051,651,21.338690476190475
133731052,institution,University of Helsinki,,,FI,0.5534045928841884,652,10.83888888888889
126863827,institution,Pace University,,,US,0.5504065387733847,653,15.916666666666668
91633459,institution,Middle East University,,,JO,0.548756499873194,654,0.8958333333333333
