,source_idx,source_name,issn,era_journal_name,era_for_codes,harzing_journal_name,harzing_field,works_count,cited_by_count,wos_journal_name,wos_categories,topic_count,subfield_name,field_name,econ_bus_density,econ_score,bus_score,field_eb
912,4210227574,Interdisciplinary Environmental Review,1521-0227,Interdisciplinary Environmental Review,['35'],,,585,1648,,,53,Marketing,"Business, Management and Accounting",0.6445783132530121,0,2,B
913,206364101,Economic Notes,0391-5026,Economic Notes,['3801' '3802' '3803'],,,585,8012,Economic Notes,['ECONOMICS'],153,Finance,"Economics, Econometrics and Finance",1.0,5,0,E
914,4210240452,REVISTA PROCESOS DE MERCADO,1697-6797,Procesos de Mercado: revista europea de economia politica,['3502' '3801' '3803'],,,584,610,,,159,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.7737556561085973,3,1,E
915,3409213,Service Business,1862-8508,Service Business: an international journal,['3504' '3506' '3507'],,,584,16186,Service Business,['BUSINESS' 'MANAGEMENT'],224,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.6191222570532915,0,5,B
916,2737582874,Studies in Business and Economics,1842-4120,,,,,583,3639,Studies in Business and Economics,['ECONOMICS'],46,Accounting,"Business, Management and Accounting",1.0,1,1,X
917,4210239895,Revista de Economia,0556-5782,Revista de Economia,['3801' '3802' '3803'],,,581,945,,,193,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.5704545454545454,4,0,E
918,4210231290,Financial markets and portfolio management,1934-4554,Financial Markets and Portfolio Management,['3502' '3801'],Financial Markets and Portfolio Management,F&A,581,6006,Financial Markets and Portfolio Management,"['BUSINESS, FINANCE']",243,Finance,"Economics, Econometrics and Finance",1.0,4,2,A
919,7161550,Spatial Economic Analysis,1742-1772,,,,,581,12966,Spatial Economic Analysis,['ECONOMICS'],295,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,0,E
920,142092826,International Journal of Enterprise Network Management,1748-1252,International Journal of Enterprise Network Management,['3503' '3507'],,,580,1366,,,62,Management Information Systems,"Business, Management and Accounting",0.575,0,3,B
921,141081643,Journal of Innovation Economics & Management,2032-5355,,,,,577,5794,Journal of Innovation Economics & Management,['MANAGEMENT'],114,Strategy and Management,"Business, Management and Accounting",1.0,0,2,B
922,4210171100,Strategic Management,1821-3448,,,,,576,2742,Strategic Management,['MANAGEMENT'],45,Strategy and Management,"Business, Management and Accounting",1.0,0,2,B
923,164338815,EuroMed Journal of Business,1450-2194,EuroMed Journal of Business,['3506' '3507'],,,576,11707,EuroMed Journal of Business,['BUSINESS'],91,Accounting,"Business, Management and Accounting",0.817629179331307,0,4,B
924,2898242091,Journal of Business Venturing Insights,2352-6734,Journal of Business Venturing Insights,['3507'],Journal of Business Venturing Insights,Entrep,575,15073,,,345,Management of Technology and Innovation,"Business, Management and Accounting",1.0,0,3,B
925,55432613,Journal of East-West Business,1066-9868,Journal of East-West Business,['3505' '3507'],,,574,4250,Journal of East-West Business,['BUSINESS'],173,Strategy and Management,"Business, Management and Accounting",0.8909090909090909,0,4,B
926,47854491,International Journal of Entrepreneurial Venturing,1742-5360,International Journal of Entrepreneurial Venturing,['3503' '3507'],,,574,5047,International Journal of Entrepreneurial Venturing,['MANAGEMENT'],299,Management of Technology and Innovation,"Business, Management and Accounting",1.0,0,4,B
927,4210218909,Journal of Quantitative Economics,2364-1045,,,,,573,2432,JOURNAL OF QUANTITATIVE ECONOMICS,['ECONOMICS'],166,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,2,0,E
928,4210234043,Journal of Management Research,1941-899X,Journal of Management Research,['3505' '3507'],,,572,6508,,,45,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.8095238095238095,0,3,B
929,42260610,African Journal of Economic and Management Studies,2040-0705,African Journal of Economic and Management Studies,['3507' '3801'],,,570,8712,African Journal of Economic and Management Studies,['ECONOMICS'],98,Economics and Econometrics,"Economics, Econometrics and Finance",0.7651933701657458,3,1,E
930,62905163,Operations Management Research,1936-9735,Operations Management Research,['3507' '3509'],,,570,15266,Operations Management Research,['MANAGEMENT'],194,Strategy and Management,"Business, Management and Accounting",1.0,0,4,B
931,103378164,Journal of Euromarketing,1049-6483,Journal of Euromarketing,['3506'],,,569,5032,,,117,Marketing,"Business, Management and Accounting",0.8715846994535519,0,2,B
932,2764431486,World Review of Political Economy,2042-891X,,,,,566,1175,World Review of Political Economy,['ECONOMICS'],189,Sociology and Political Science,Social Sciences,0.519916142557652,1,0,X
933,59777368,International Journal of Managerial and Financial Accounting,1753-6715,International Journal of Managerial and Financial Accounting,['3501'],,,566,3126,International Journal of Managerial and Financial Accounting,"['BUSINESS, FINANCE']",150,Accounting,"Business, Management and Accounting",1.0,1,3,B
934,4210194146,Journal of health economics and outcomes research,2326-697X,,,,,565,1933,Journal of Health Economics and Outcomes Research,['ECONOMICS'],80,Economics and Econometrics,"Economics, Econometrics and Finance",0.7485029940119761,2,0,E
935,64915403,The Quarterly Journal of Austrian Economics,1098-3708,The Quarterly Journal of Austrian Economics,['3801' '3802' '3803'],,,565,5845,,,206,Economics and Econometrics,"Economics, Econometrics and Finance",0.9149338374291115,4,0,E
936,2764879640,Global Journal of Flexible Systems Management,0972-2696,Global Journal of Flexible Systems Management,['3505' '3507'],,,565,14892,,,121,Management Information Systems,"Business, Management and Accounting",1.0,0,3,B
937,2764873792,African Journal of Business and Economic Research,1750-4554,African Journal of Business and Economic Research,['35' '38'],,,563,1594,,,47,Economics and Econometrics,"Economics, Econometrics and Finance",0.7704081632653061,2,1,E
938,2764655866,Review of Keynesian Economics,2049-5323,Review of Keynesian Economics,['3502' '3801' '3803'],,,563,4951,Review of Keynesian Economics,['ECONOMICS'],296,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.8458149779735683,4,1,E
939,45303301,Critical Perspectives on International Business,1742-2043,Critical Perspectives on International Business,['3505' '3507'],Critical Perspectives on International Business,IB,562,9321,Critical Perspectives on International Business,['BUSINESS'],137,Strategy and Management,"Business, Management and Accounting",0.8689839572192514,0,5,B
940,160194987,Journal of Industry Competition and Trade,1566-1679,"Journal of Industry, Competition and Trade: from theory to policy",['3801' '3802' '3803'],,,561,9919,Journal of Industry Competition & Trade,['BUSINESS'],206,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,4,1,E
941,2764953695,International Review of Management and Business Research,2306-9007,International Review of Management and Business Research,['3505' '3507'],,,561,3485,,,68,Accounting,"Business, Management and Accounting",0.8443396226415094,0,3,B
942,126012839,Applied Mathematical Finance,1350-486X,,,Applied Mathematical Finance,F&A,560,13710,,,437,Finance,"Economics, Econometrics and Finance",1.0,2,0,E
943,2764440250,International Journal of Business and Social Science,2219-1933,International Journal of Business and Social Science,['35'],,,559,6227,,,41,Accounting,"Business, Management and Accounting",0.6506849315068494,0,2,B
944,61350954,Journal of Advances in Management Research,0972-7981,Journal of Advances in Management Research,['3507'],,,558,10075,Journal of Advances in Management Research,['MANAGEMENT'],86,Management Information Systems,"Business, Management and Accounting",0.8609022556390977,0,3,B
945,4306508671,Economic and Financial Review,,Economic and Financial Review,['3801' '3802' '3803'],,,558,2000,,,108,Finance,"Economics, Econometrics and Finance",0.8337662337662337,4,0,E
946,89611103,Global economy journal,1553-5304,Global Economy Journal,['3801'],,,557,5163,Global Economy Journal,['ECONOMICS'],196,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,3,0,E
947,30207186,CESifo Economic Studies,1610-241X,CESifo Economic Studies,['3801' '3802' '3803'],,,557,13233,CESifo Economic Studies,['ECONOMICS'],124,Economics and Econometrics,"Economics, Econometrics and Finance",0.8483965014577259,5,0,E
948,19785326,The Marketing Review,1469-347X,The Marketing Review,['3506'],,,556,11523,,,80,Sociology and Political Science,Social Sciences,0.7333333333333333,0,1,X
949,4210179092,International Journal for Quality Research,1800-6450,International Journal for Quality Research,['35'],,,554,3378,,,72,"Management, Monitoring, Policy and Law",Environmental Science,0.5288461538461539,0,1,X
950,86375777,International Journal of Accounting and Information Management,1758-9037,International Journal of Accounting and Information Management,['3501' '3502'],,,554,12450,International Journal of Accounting and Information Management,['MANAGEMENT'],292,Accounting,"Business, Management and Accounting",1.0,0,4,B
951,2736601860,Entrepreneurial Business and Economics Review,2353-8821,Entrepreneurial Business and Economics Review,['3507'],,,554,8507,Entrepreneurial Business and Economics Review,['ECONOMICS'],157,Management of Technology and Innovation,"Business, Management and Accounting",1.0,1,2,B
952,992988095,Ekonomický časopis,0013-3035,Ekonomicky Casopis,['3801' '3802' '3803'],,,552,1147,EKONOMICKY CASOPIS,['ECONOMICS'],94,Political Science and International Relations,Social Sciences,0.4525993883792049,4,0,E
953,2764399863,Advances In Management,0974-2611,Advances in Management,['3507'],,,552,1798,,,34,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.8270676691729323,0,2,B
954,4210188630,Accounting Perspectives,1911-382X,Accounting Perspectives,['3501'],,,552,3526,Accounting Perspectives,"['BUSINESS, FINANCE']",162,Accounting,"Business, Management and Accounting",1.0,1,3,B
955,2738677470,Oeconomia Copernicana,2083-1277,,,,,550,8403,Oeconomia Copernicana,['ECONOMICS'],63,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,2,0,E
956,4210226909,Acta Commercii,1684-1999,Acta Commercii,['3505' '3507'],,,548,4945,,,67,Management of Technology and Innovation,"Business, Management and Accounting",1.0,0,3,B
957,45224653,Journal of Research in Interactive Marketing,2040-7122,Journal of Research in Interactive Marketing,['3506' '3507'],,,547,25122,Journal of Research in Interactive Marketing,['BUSINESS'],395,Sociology and Political Science,Social Sciences,0.45164506480558325,0,3,B
958,180332110,Review of Law & Economics,1555-5879,Review of Law and Economics,['3801' '3803'],,,547,4087,,,248,Economics and Econometrics,"Economics, Econometrics and Finance",0.7992047713717694,3,0,E
959,14764538,Journal of strategy and management,1755-425X,Journal of Strategy and Management,['3505' '3507'],,,546,11741,Journal of Strategy and Management,['MANAGEMENT'],207,Strategy and Management,"Business, Management and Accounting",1.0,0,4,B
960,137166528,International Journal of Knowledge Management Studies,1743-8268,,,,,544,2303,International Journal of Knowledge Management Studies,['MANAGEMENT'],165,Communication,Social Sciences,0.41379310344827586,0,1,X
961,4306515389,Journal of Business & Retail Management Research,1751-8202,The Journal of Business and Retail Management Research,['3507'],,,544,3843,,,103,Marketing,"Business, Management and Accounting",0.7016574585635359,0,2,B
962,2764853111,Journal of Economic and Financial Sciences,1995-7076,Journal of Economic and Financial Sciences,['35' '38'],,,543,2689,,,84,Strategy and Management,"Business, Management and Accounting",0.8424908424908425,1,2,B
963,10914567,International Journal of Work Organisation and Emotion,1740-8938,International Journal of Work Organisation and Emotion,['3505' '3507'],,,543,2454,,,109,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.40512820512820513,0,3,B
964,2765013869,Journal of Family Business Management,2043-6238,Journal of Family Business Management,['3505' '3507'],,,542,9356,Journal of Family Business Management,['MANAGEMENT'],506,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.9430431244914564,0,4,B
965,71487352,BAR - Brazilian Administration Review,1807-7692,,,,,542,7435,Brazilian Administration Review,['BUSINESS' 'MANAGEMENT'],79,Strategy and Management,"Business, Management and Accounting",1.0,0,2,B
966,4306506326,CIRIEC-España revista de economía pública social y cooperativa,0213-8093,,,,,541,3202,CIRIEC-Espana Revista de Economia Publica Social y Cooperativa,['ECONOMICS'],176,Strategy and Management,"Business, Management and Accounting",0.5317647058823529,1,1,X
967,170367418,International Journal of Pluralism and Economics Education,1757-5648,International Journal of Pluralism and Economics Education,['3801'],,,541,1029,,,177,Economics and Econometrics,"Economics, Econometrics and Finance",0.5972495088408645,2,0,E
968,22585208,Advances in consumer research,0098-9258,Advances in Consumer Research,['3506'],,,539,3873,,,97,Marketing,"Business, Management and Accounting",0.6995708154506438,0,2,B
969,2765030839,Journal of Economic and Social Measurement,0747-9662,Journal of Economic and Social Measurement,['3802'],,,538,6773,,,59,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.4251968503937008,2,0,E
970,2764806892,Journal of Philippine development,0115-9143,Philippine Journal of Development,['3801'],,,538,547,,,85,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.695852534562212,2,0,E
