unit_idx,unit_type,name,issn,field_eb,country_code,a_p,v_EBAX,rank_EBAX,v_E,rank_E,v_B,rank_B,v_A,rank_A,v_X,rank_X,v_eps1,rank_eps1,ext_balance
2801697266,institution,FOM University of Applied Sciences for Economics and Management,,,DE,52.7264,0.401679,1459,0.501758,941,0.382738,1416,,1743,1.23255,490,0.811065,1250,0.598522
2738214312,source,The South East Asian Journal of Management,1978-1989,B,,18,0.037575,1459,,580,0.0336884,738,,127,,54,0.121571,1353,-0.619835
2764598072,source,Journal of Corporate Finance Research / Корпоративные Финансы | ISSN 2073-0438,2073-0438,A,,80,0.0374127,1460,,580,,779,0.0527666,98,,54,0.0590767,1474,-0.720207
181391015,institution,Universidade Estadual de Campinas (UNICAMP),,,BR,277.194,0.401319,1460,0.40039,1147,0.321841,1536,0.256038,1298,1.00244,714,0.564297,1702,-0.0651707
2737685543,source,Revista Finanzas y Política Económica,2011-7663,A,,51,0.0371468,1461,,580,,779,0.0107688,119,,54,0.398814,882,0.202532
99613584,institution,National Taipei University,,,TW,141.481,0.400147,1461,0.204949,1633,0.675421,936,0.488815,965,0.639106,1035,0.585664,1666,0.375573
73818033,source,International Journal of Management Practice,1477-9064,B,,168,0.0368709,1462,,580,0.0381554,731,,127,,54,0.0798672,1425,1
138925566,institution,Ewha Womans University,,,KR,100.376,0.40004,1462,0.349924,1264,0.406962,1369,0.30855,1235,0.841818,862,0.623014,1609,0.354633
118590987,institution,Northern Border University,,,SA,51.0569,0.399608,1463,0.664784,684,0.230178,1710,1.46806,298,0.0167411,1650,0.645027,1571,-0.132251
135812718,source,Asian Case Research Journal,0218-9275,B,,70,0.0366985,1463,,580,0.0399286,729,,127,,54,0.0118988,1551,-1
4210162014,institution,Indian Institute of Management Ranchi,,,IN,221.768,0.398852,1464,0.320327,1351,0.433981,1318,0.156735,1469,0.33473,1354,0.729539,1406,-0.0721088
2764761084,source,Foundations of Management,2080-7279,B,,71,0.0364932,1464,,580,0.0392329,730,,127,,54,0.180986,1228,-0.360656
4210193298,source,EMC Review - Časopis za ekonomiju - APEIRON,2232-8823,A,,109,0.0362541,1465,,580,,779,0.00996311,120,,54,0.0342991,1522,-0.1875
109297418,institution,Gebze Technical University,,,TR,77.1694,0.398154,1465,0.311922,1375,0.391172,1393,,1743,1.23824,485,0.805245,1272,0.183047
301324184,institution,Xavier School of Management,,,IN,171.217,0.397824,1466,0.0890144,1868,0.409503,1362,0.526604,923,4.05818,11,0.581247,1678,0.0728837
2737989190,source,Revista de Métodos Cuantitativos para la Economía y la Empresa,1886-516X,E,,93,0.0361827,1466,0.0332434,546,,779,,127,,54,0.0566872,1482,-0.541401
28257850,institution,London South Bank University,,,GB,65.3133,0.397782,1467,0.165052,1726,0.521676,1167,0.183472,1427,0.300056,1386,0.489847,1787,-0.14697
2765032965,source,International Journal of Management and Sustainability,2306-0662,B,,103,0.0360009,1467,,580,0.0365063,735,,127,,54,0.155941,1282,-0.423611
56822791,institution,Ghana Institute of Management and Public Administration,,,GH,100.263,0.39712,1468,0.481335,978,0.286432,1612,0.0821451,1610,1.50046,295,0.865708,1128,0.217996
4210205570,source,Asian Journal of Interdisciplinary Research,2581-8430,B,,24,0.0357552,1468,,580,0.0321872,742,,127,,54,0.0955775,1389,-0.45
894293524,institution,University of Chittagong,,,BD,62.7274,0.397087,1469,0.220567,1590,0.370431,1431,0.012298,1731,1.09764,619,0.836624,1189,0.000653168
4404674962,source,Bank i Kredyt.,0137-5520,E,,43,0.0354793,1469,0.0831779,485,,779,,127,,54,0.025583,1534,-0.953488
82571370,institution,GLA University,,,IN,91.7353,0.396852,1470,0.328434,1318,0.395049,1384,,1743,0.783807,915,0.848137,1169,0.0372825
992988095,source,Ekonomický časopis,0013-3035,E,,61,0.0354465,1470,0.0312208,548,,779,,127,,54,0.0846858,1406,-0.270833
2737293501,source,Ekonomski vjesnik,0353-359X,E,,61,0.0350349,1471,0.0205982,565,,779,,127,,54,0.0573744,1480,-0.689655
4210150297,institution,Institute of Business Management,,,PK,95.2014,0.396433,1471,0.24402,1529,0.39761,1378,0.157518,1466,1.22089,496,1.04553,775,0.24169
173331177,source,Economia Aplicada,1413-8050,E,,79,0.0348132,1472,0.0438327,532,,779,,127,,54,0.0299636,1527,1
205746353,institution,University of Dhaka,,,BD,169.133,0.395987,1472,0.250939,1512,0.403752,1370,0.303245,1239,1.47981,311,0.950179,952,0.136191
2764734295,source,Management Theory and Studies for Rural Business and Infrastructure Development,1822-6760,B,,164,0.0341443,1473,,580,0.0192978,760,,127,,54,0.872416,367,0.144766
161127581,institution,Universidade Federal Fluminense,,,BR,201.768,0.395702,1473,0.530118,886,0.354122,1461,0.0672285,1638,0.760073,932,0.735614,1398,0.21383
2764443954,source,Higher School of Economics Economic Journal,1813-8691,X,,15,0.0340525,1474,,580,,779,,127,,54,0.512118,729,0.575758
163151501,institution,Hangzhou Normal University,,,CN,80.4815,0.395465,1474,0.336311,1301,0.369847,1435,0.200589,1395,1.02669,698,0.762376,1350,-0.0322922
2737535994,source,Contaduría y Administración,0186-1042,B,,143,0.0332617,1475,,580,0.025884,750,,127,,54,0.064143,1466,-0.743243
189462010,institution,Universiti Brunei Darussalam,,,BN,147.858,0.394909,1475,0.38783,1180,0.339949,1495,0.365473,1141,1.31832,421,0.921745,1017,0.180212
26092322,institution,Stellenbosch University,,,ZA,317.587,0.39427,1476,0.490847,958,0.302698,1584,0.218048,1362,0.526304,1159,0.434788,1841,0.220286
4210172834,source,Revista de Economía Institucional,0124-5996,E,,46,0.0330235,1476,0.0303227,552,,779,,127,,54,0.0459618,1507,-0.2
282159120,institution,İstanbul Nişantaşı Üniversitesi,,,TR,61.2046,0.393164,1477,0.507713,930,0.16309,1807,0.109418,1561,1.32117,418,0.776513,1321,-0.0197997
4210230566,source,Economics and Culture,2255-7563,A,,60,0.0322862,1477,,580,,779,0.0117037,118,,54,0.0842018,1408,-0.633423
2765075093,source,International journal of institutions and economies/Institutions and economies,1985-7276,B,,63,0.0315886,1478,,580,0.0102436,769,,127,,54,0.0496837,1500,-0.669421
17974374,institution,Universidade de São Paulo,,,BR,640.472,0.392699,1478,0.380277,1202,0.341742,1492,0.539148,912,0.832948,872,0.660246,1547,0.187207
166533956,institution,Institute of Management Technology,,,IN,372.344,0.392646,1479,0.195934,1657,0.433888,1320,0.86244,612,0.610999,1063,0.844181,1179,-0.0968137
133138818,source,Journal of Cases on Information Technology,1548-7717,B,,61,0.0309943,1479,,580,0.0281476,748,,127,,54,0.120843,1355,-0.77665
4306509737,source,Eskişehir Osmangazi Üniversitesi İktisadi ve İdari Bilimler Dergisi,1306-6730,E,,121,0.0306932,1480,0.026087,557,,779,,127,,54,0.0707641,1443,-0.429719
169333911,institution,Gdańsk University of Technology,,,PL,129.111,0.392376,1480,0.462309,1013,0.343446,1485,0.211441,1376,0.406,1288,0.917745,1026,-0.0997375
2764682067,source,Managing Global Transitions,1581-6311,A,,58,0.0303884,1481,,580,,779,0.0946306,82,,54,0.0850977,1403,-0.426829
56404289,institution,Indian Institute of Technology BHU,,,IN,31.1678,0.392091,1481,0.14982,1752,0.230014,1711,,1743,1.90489,131,0.819439,1230,0.0681551
4210180908,source,Financial Internet Quarterly,2719-3454,B,,61,0.0278492,1482,,580,0.0538061,709,,127,,54,0.0822603,1418,-0.804511
108714496,institution,Tunis University,,,TN,121.288,0.391995,1482,0.350342,1263,0.384579,1410,0.864973,609,0.227417,1447,0.680542,1515,0.201674
4210234276,source,Revista Venezolana de Gerencia,1315-9984,A,,563,0.0274676,1483,,580,,779,0.0399545,104,,54,0.351382,954,-0.412174
172574986,institution,Kaunas University of Technology,,,LT,151.861,0.391218,1483,0.0584971,1910,0.616133,1011,0.148716,1485,2.14071,89,0.98954,866,0.218635
137853757,institution,Howard University,,,US,59.0012,0.390769,1484,0.49108,957,0.295332,1597,0.133801,1512,0.653717,1019,0.288106,1925,0.0863636
4404676715,source,经济学报.,2095-7254,A,,19,0.027294,1484,,580,,779,0.0624045,94,,54,0.00943165,1556,-1
108108428,institution,Thammasat University,,,TH,174.721,0.390623,1485,0.238199,1549,0.438976,1302,0.815929,649,0.631829,1044,0.831957,1199,0.157566
2737717374,source,Ekonomska misao i praksa,1330-1039,E,,97,0.0272611,1485,0.0289521,555,,779,,127,,54,0.0414605,1513,-0.705882
205612303,institution,Chinese Culture University,,,TW,71.6435,0.39027,1486,0.299225,1406,0.424537,1336,0.200094,1396,0.800832,894,0.628378,1599,0.082658
112489639,source,International Journal of Computational Economics and Econometrics,1757-1170,E,,92,0.0272576,1486,0.0238831,560,,779,,127,,54,0.020408,1543,-0.333333
4389158097,source,Journal of Hospitality & Tourism Cases,2164-9987,X,,122,0.0269242,1487,,580,,779,,127,0.0420646,48,0.0134834,1550,-0.945205
111664937,institution,Rzeszów University of Technology,,,PL,76.1595,0.389824,1487,0.398992,1155,0.207263,1749,0.756402,704,0.112753,1565,1.39163,342,0.22499
4210155994,institution,Zhengzhou Business University,,,CN,67.1833,0.389729,1488,0.444866,1059,0.352154,1468,0.448019,1023,0.741964,947,0.811051,1251,-0.131671
149838422,source,International Journal of Value Chain Management,1741-5357,B,,87,0.0267738,1488,,580,0.0240682,753,,127,,54,0.0688515,1448,0.733333
172780181,institution,University of the Punjab,,,PK,146.285,0.389479,1489,0.248286,1520,0.436428,1312,1.03039,478,1.05527,661,1.02302,812,0.171397
2736327412,source,"Contabilidade, Gestão e Governança/UNB Contábil",1516-7011,X,,77,0.0267504,1489,,580,,779,,127,0.074794,40,0.0269687,1531,-0.878788
36721946,institution,Kuwait University,,,KW,103.37,0.389029,1490,0.187902,1673,0.486322,1232,0.981516,518,0.986739,730,0.557232,1713,0.102524
28881989,source,International Journal of Financial Markets and Derivatives,1756-7130,E,,42,0.0264878,1490,0.0308958,550,,779,,127,,54,0.0324523,1524,0
91125648,institution,Wuhan Institute of Technology,,,CN,50.6147,0.389021,1491,0.307434,1386,0.0572557,1932,0.561226,888,0.71718,972,0.668496,1535,-0.262532
2764998092,source,International Journal of Academic Research in Economics and Management Sciences,2226-3624,B,,324,0.02636,1491,,580,0.0207161,758,,127,,54,0.0749248,1437,-0.808429
33096239,institution,National Dong Hwa University,,,TW,58.4667,0.386591,1492,0.212386,1612,0.526449,1156,0.977538,520,,1658,0.488141,1789,0.0466472
4210174932,source,Statistika Statistics and Economy Journal,0322-788X,E,,19,0.0262322,1492,,580,,779,,127,,54,0.140586,1313,0.6
179097149,institution,University of Carthage,,,TN,122.449,0.385739,1493,0.412119,1122,0.305774,1576,0.635248,815,0.0911302,1591,0.822422,1224,0.11031
167383514,source,Ekonomista,0013-3205,E,,105,0.0256548,1493,0.0250794,558,,779,,127,,54,0.0346844,1521,-0.823529
4210197281,source,Ekonomika APK,2221-1055,E,,107,0.0255117,1494,0.021245,563,,779,,127,,54,0.467448,783,-0.465201
83291730,institution,University for Development Studies,,,GH,130.077,0.385324,1494,0.329133,1316,0.227586,1716,0.201413,1391,2.99287,31,0.807625,1260,-0.0931867
21322974,source,International Journal of Learning and Change,1740-2875,B,,160,0.0253084,1495,,580,0.0248161,751,,127,,54,0.0409801,1514,0.866667
157358134,institution,RMIT Vietnam,,,VN,138.861,0.384868,1495,0.166304,1724,0.480157,1243,0.232446,1334,0.0907395,1592,0.842136,1184,0.00881727
2764503137,source,Economics of Development,1683-1942,A,,63,0.0248822,1496,,580,,779,,127,,54,0.126476,1342,-0.775701
174183983,institution,Maria Curie-Skłodowska University,,,PL,68.5659,0.384855,1496,0.336694,1299,0.416976,1349,,1743,0.69988,983,0.759441,1354,0.0916955
4210219030,source,China and WTO Review,2383-8221,E,,34,0.0248343,1497,0.0306502,551,,779,,127,,54,0.0272447,1530,-0.666667
4387155442,institution,University of Economics and Law,,,,62.9681,0.383676,1497,0.407099,1135,0.352636,1466,0.422357,1059,,1658,0.881709,1104,0.175349
86958956,institution,Ferdowsi University of Mashhad,,,IR,195.721,0.38355,1498,0.326242,1326,0.426102,1335,0.0886558,1599,1.40756,357,0.936032,979,0.190097
4210175534,source,Financial and credit activity problems of theory and practice,2306-4994,E,,382,0.0247084,1498,0.0294182,554,,779,,127,,54,0.394271,890,-0.484742
4210234983,source,Journal on Innovation and Sustainability RISUS,2179-3565,X,,170,0.0245103,1499,,580,,779,,127,0.0441919,47,0.0617584,1471,-0.507042
4210121988,institution,Film Independent,,,US,56.5623,0.381919,1499,0.294998,1416,0.407252,1366,0.656405,791,0.548734,1138,0.34927,1901,0.333333
2764837548,source,Emerald Emerging Markets Case Studies,2045-0621,B,,528,0.0238354,1500,,580,0.0263491,749,,127,,54,0.0371814,1517,0.375
4210137468,institution,XIM University,,,IN,82.9722,0.381603,1500,0.408747,1131,0.303329,1583,1.6975,241,,1658,0.630619,1594,0.139456
4306500644,source,Actualidad Contable FACES,1316-8533,B,,6,0.0236983,1501,,580,0.105411,639,,127,,54,0.0752478,1435,1
202126657,institution,Qufu Normal University,,,CN,56.273,0.380933,1501,0.160869,1732,0.381128,1417,0.444314,1030,1.61614,237,0.729447,1407,-0.0425
4210150808,institution,Ankara Yıldırım Beyazıt University,,,TR,74.4877,0.380817,1502,0.208241,1624,0.522519,1164,0.245726,1309,1.36569,384,0.805328,1271,0.165289
4387283367,source,International Journal of Economics and Management,1823-836X,B,,67,0.023539,1502,,580,0.0210288,757,,127,,54,0.0477045,1504,-0.92381
192619145,institution,University of the Witwatersrand,,,ZA,462.293,0.380731,1503,0.313596,1369,0.383191,1412,0.541762,906,0.16174,1504,0.636006,1586,0.275168
2765029338,source,Economic and Regional Studies / Studia Ekonomiczne i Regionalne,2083-3725,E,,80,0.0234888,1503,0.0127338,568,,779,,127,,54,0.0621737,1469,-0.654822
4210165529,institution,University of Business and Technology,,,SA,353.979,0.379145,1504,0.398886,1156,0.305368,1578,1.06908,454,0.355301,1339,0.913435,1034,0.124763
12497220,source,International Journal of Business and Systems Research,1751-200X,B,,138,0.0234194,1504,,580,0.021917,755,,127,,54,0.0505033,1497,0.852941
4210192748,source,International Journal of Academic Research in Accounting Finance and Management Sciences,2225-8329,B,,424,0.023154,1505,,580,0.0247676,752,,127,,54,0.0658798,1462,-0.75
930072361,institution,Tun Hussein Onn University of Malaysia,,,MY,65.6189,0.378896,1505,0.205368,1631,0.343731,1484,,1743,1.75601,176,1.62789,183,0.391304
4210178298,source,INTERNATIONAL JOURNAL OF MANAGEMENT,0976-6502,B,,119,0.0231139,1506,,580,0.0147248,765,,127,,54,0.131895,1331,0.412587
180910786,institution,Universidad de la República de Uruguay,,,UY,83.0484,0.37664,1506,0.312865,1372,0.478936,1247,0.116987,1547,1.35448,394,0.470733,1804,0.172414
4210153482,institution,Changzhou University,,,CN,55.6731,0.376599,1507,0.230573,1572,0.147779,1834,0.541462,907,0.928861,781,0.673426,1529,-0.0183232
4210215609,source,Economics ecology socium,2616-7107,E,,72,0.0230814,1507,0.0299324,553,,779,,127,,54,0.171242,1249,-0.593361
172787465,institution,University of Concepción,,,CL,70.9547,0.376535,1508,0.357996,1247,0.371174,1430,,1743,0.786698,910,0.445847,1827,0.0108565
4210193511,source,Economics and Mathematical Methods,0424-7388,X,,73,0.0229144,1508,,580,,779,,127,0.0712892,42,0.0597654,1473,-0.333333
2737963727,source,Indonesian Capital Market Review,1979-8997,A,,6,0.0228325,1509,,580,,779,0.0347652,106,,54,0.0681053,1453,-0.5
138690464,institution,University of Ghana,,,GH,373.111,0.376376,1509,0.373615,1218,0.343365,1486,0.613655,833,0.518379,1170,0.694396,1485,0.187418
2737575852,source,China Finance and Economic Review,2196-5633,E,,81,0.0226438,1510,0.0206177,564,,779,,127,,54,0.0456347,1508,-0.105263
4210153668,institution,Wenzhou-Kean University,,,CN,102.643,0.376158,1510,0.305664,1393,0.413475,1353,0.952314,542,0.19021,1484,0.605513,1630,-0.0360721
206011266,institution,Kwansei Gakuin University,,,JP,85.3762,0.374638,1511,0.301798,1405,0.434311,1316,0.538555,913,,1658,0.341157,1905,0.127869
44088940,source,International Journal of Management Concepts and Philosophy,1478-1484,B,,88,0.0226406,1511,,580,0.0293733,745,,127,,54,0.0289331,1528,0.666667
145487455,institution,Cairo University,,,EG,194.242,0.373779,1512,0.327789,1321,0.412256,1357,0.450806,1019,0.792706,901,0.626573,1603,0.158273
2764951333,source,Ege Akademik Bakis (Ege Academic Review),1303-099X,E,,78,0.0225064,1512,0.00820867,571,,779,,127,,54,0.0501824,1499,-0.470588
168387291,source,Asian Journal of Management Cases,0972-8201,B,,122,0.0221652,1513,,580,0.0162337,764,,127,,54,0.0228905,1536,1
12615008,institution,Beijing Normal-Hong Kong Baptist University,,,CN,76.8871,0.373294,1513,0.274222,1472,0.496473,1215,0.140421,1497,0.734222,954,0.541306,1732,0.129434
189210763,institution,Yunnan University,,,CN,92.8754,0.37307,1514,0.303879,1397,0.324695,1526,0.167237,1454,0.867212,839,0.713646,1437,-0.0309911
4210199182,source,JOURNAL OF EUROPEAN ECONOMY,2519-4070,E,,114,0.0214558,1514,0.0244371,559,,779,,127,,54,0.237741,1141,-0.683924
25607154,institution,Juraj Dobrila University of Pula,,,HR,79.2074,0.371612,1515,0.149381,1753,0.552589,1115,0.228857,1343,0.317344,1368,1.22821,503,0.196787
2736886050,source,Contabilidad y Negocios,1992-1896,E,,50,0.0209669,1515,0.0332217,547,,779,,127,,54,0.0172235,1548,-0.914894
5518804,institution,BRAC University,,,BD,56.0141,0.371237,1516,0.611453,768,0.33065,1513,0.215043,1371,,1658,0.817438,1234,-0.0262443
185325801,source,Journal of Korea Trade,1229-828X,E,,2,0.0193678,1516,0.0147695,566,,779,,127,,54,0.0926327,1395,0
2764555313,source,International Journal of Business,1083-4346,B,,29,0.0192448,1517,,580,0.00666667,773,,127,,54,0.0826081,1417,0.448276
102345215,institution,Xihua University,,,CN,59.6897,0.371203,1517,0.441686,1069,0.307887,1568,0.331772,1192,0.48476,1211,0.7211,1419,-0.236691
60858718,institution,University of Aveiro,,,PT,281.907,0.3699,1518,0.372482,1221,0.329067,1518,0.0804656,1614,0.82216,881,0.823864,1216,0.128094
4210187992,source,Public Governance Administration and Finances Law Review,2498-6275,E,,38,0.0192104,1518,0.0427345,534,,779,,127,,54,0.0722879,1441,-0.851852
4210139642,institution,The State Bank of Vietnam,,,VN,96.754,0.369744,1519,0.476478,991,0.219056,1732,0.433736,1044,2.10436,98,0.754856,1364,0.149333
52073566,source,International Journal of Technology Transfer and Commercialisation,1470-6075,B,,64,0.0184237,1519,,580,0.0224096,754,,127,,54,0.0237405,1535,0
4210228474,source,International Journal of Business and Economic Studies,2718-0247,E,,18,0.0183997,1520,0.0222396,561,,779,,127,,54,0.0228898,1537,-0.971429
122140584,institution,Universidade Federal do Rio de Janeiro,,,BR,316.208,0.369399,1520,0.332305,1306,0.266036,1642,0.326082,1204,1.18417,529,0.561975,1706,0.230121
2764953695,source,International Review of Management and Business Research,2306-9007,B,,15,0.0175943,1521,,580,0.0109283,768,,127,,54,0.0686758,1450,-0.428571
4210105362,institution,Fortune Institute of International Business,,,IN,52.9242,0.369051,1521,0.140936,1767,0.395934,1381,1.90292,197,0.294255,1392,0.760489,1352,0.122661
4210177368,source,Journal of International Business Research and Marketing,1849-8558,X,,40,0.0175649,1522,,580,,779,,127,,54,0.0438518,1510,0.037037
28022161,institution,King Saud University,,,SA,172.949,0.368876,1522,0.245484,1526,0.372078,1428,0.472265,986,1.26274,459,0.851324,1159,0.00658585
2764906524,source,Review of Economics and Finance,1923-7529,A,,105,0.0174568,1523,,580,,779,0.0185198,113,,54,0.0750986,1436,-0.728707
4210138731,institution,ICFAI Foundation for Higher Education,,,IN,71.1698,0.368068,1523,0.177151,1698,0.419108,1346,0.380441,1124,0.618077,1059,0.713081,1440,0.378132
134687103,institution,Nanjing Tech University,,,CN,62.7807,0.367928,1524,0.252759,1508,0.17902,1785,0.783978,681,0.732559,956,0.813624,1245,-0.104606
166797808,source,International Journal of Indian Culture and Business Management,1753-0806,B,,273,0.0171609,1524,,580,0.01943,759,,127,,54,0.037395,1515,1
4210237103,source,Indonesian Management and Accounting Research,1411-8858,B,,10,0.017002,1525,,580,0.0189052,762,,127,,54,0.0183864,1546,-1
4104125,institution,Universidade Federal de Santa Catarina,,,BR,317.909,0.367645,1525,0.316063,1363,0.408667,1364,0.0649993,1643,0.57903,1110,0.809415,1256,0.28478
21803372,institution,University of Évora,,,PT,87.2019,0.367551,1526,0.385679,1187,0.441145,1299,0.152213,1479,0.0178395,1647,0.591106,1656,0.186017
4210174903,source,Scientific Bulletin of Mukachevo State University Series “Economics”,2313-8114,E,,56,0.0165752,1526,0.014456,567,,779,,127,,54,0.0761928,1430,-0.867769
136830121,institution,Islamic Azad University South Tehran Branch,,,IR,87.3171,0.36681,1527,0.374743,1216,0.304811,1579,,1743,1.14551,566,0.745488,1383,0.256757
63345707,source,International Journal of Environment Workplace and Employment,1741-8437,B,,54,0.0140478,1527,,580,0.00656646,774,,127,,54,0.0335066,1523,0.333333
53110688,institution,University of Córdoba,,,ES,79.7661,0.366163,1528,0.180697,1690,0.411392,1360,,1743,0.836999,868,0.67632,1523,-0.0658683
137473582,source,Strategy and Leadership,1087-8572,B,,41,0.0133219,1528,,580,0.0129753,767,,127,,54,0.0205237,1542,-0.548387
67581229,institution,Istanbul University,,,TR,135.353,0.36609,1529,0.188863,1670,0.600046,1043,0.242058,1316,0.728072,963,0.767413,1342,0.0863487
2737009078,source,APUNTES DEL CENES,0120-3053,E,,25,0.0131187,1529,0.00440338,576,,779,,127,,54,0.0753475,1434,-0.375
5407017802,source,UCJC Business and Society Review (formerly known as Universia Business Review),2659-3270,B,,59,0.0126846,1530,,580,0.00448128,776,,127,,54,0.0185114,1545,-0.756098
4210096295,institution,University of Finance - Marketing,,,VN,171.158,0.365678,1530,0.316703,1362,0.441071,1300,0.875143,601,,1658,0.965121,916,0.148705
120760893,institution,Asian Institute of Management,,,PH,39.2478,0.365619,1531,0.309705,1380,0.337873,1502,,1743,,1658,0.796769,1293,0.179916
4210208887,source,Public Policy And Administration,1648-2603,E,,67,0.0126841,1531,0.00657632,574,,779,,127,,54,0.0610129,1472,-0.55914
26771391,institution,Jaipuria Institute of Management,,,IN,273.534,0.365365,1532,0.418618,1112,0.387667,1403,,1743,1.13142,585,0.81418,1242,-0.239067
4210186269,source,Management of Sustainable Development,2066-9380,B,,42,0.0126422,1532,,580,0.0190046,761,,127,,54,0.144783,1307,0.533333
202899961,institution,Bank Indonesia,,,ID,101.462,0.363602,1533,0.470485,999,0.126654,1863,0.125059,1531,,1658,0.751203,1372,0.220544
2764701209,source,Intellectual Economics,1822-8011,E,,12,0.0126316,1533,,580,,779,,127,,54,0.0844913,1407,-0.428571
4210186714,source,Marketing,0354-3471,B,,23,0.0125099,1534,,580,0.014034,766,,127,,54,0.0650331,1464,-0.62069
165507594,institution,Kangwon National University,,,KR,61.8433,0.362849,1534,0.326042,1327,0.378628,1420,0.256576,1296,0.77292,924,0.780681,1316,0.350114
4210241083,source,Innovative technologies and scientific solutions for industries,2522-9818,X,,43,0.0119116,1535,,580,,779,,127,0.0206189,52,0.0536362,1487,-0.6
1335487337,institution,Cologne Institute for Economic Research,,,DE,81.7171,0.361858,1535,0.660544,686,0.313768,1547,0.325793,1206,,1658,0.354563,1898,0.255814
4210213948,source,Journal of Management and Strategy,1923-3965,B,,31,0.0115894,1536,,580,0.016523,763,,127,,54,0.0690311,1447,0
4101805,institution,Yıldız Technical University,,,TR,139.853,0.36168,1536,0.309108,1383,0.247286,1685,0.415988,1075,0.809712,888,0.647195,1564,0.0262612
94234084,institution,Indian Institute of Technology Kanpur,,,IN,126.46,0.361411,1537,0.272055,1474,0.364795,1442,0.344003,1172,1.44161,338,0.562131,1704,-0.127943
4210219837,source,International Journal of Diplomacy and Economy,2049-0887,E,,51,0.0109525,1537,,580,,779,,127,,54,0.0110331,1553,0.333333
4306524859,source,Psihologia Resurselor Umane,1583-7327,B,,108,0.0107944,1538,,580,0.00817979,771,,127,,54,0.0257091,1533,-0.294118
293362453,institution,Polytechnic Institute of Coimbra,,,PT,32.9367,0.360363,1538,0.740217,595,0.290036,1604,0.853691,624,,1658,0.767552,1341,0.17287
4210171040,source,Science and innovation,2409-9066,A,,81,0.0103388,1539,,580,,779,0.00567378,124,,54,0.618271,586,-0.043956
166459259,institution,Shiraz University,,,IR,101.762,0.359393,1539,0.348055,1268,0.158833,1819,0.351492,1159,1.29786,434,0.926908,1002,0.198055
4210223036,source,Mehmet Akif Ersoy Üniversitesi İktisadi ve İdari Bilimler Fakültesi Dergisi,2149-1658,E,,215,0.00982131,1540,0.00650027,575,,779,,127,,54,0.0214044,1540,-0.807074
130343225,institution,Universiti Putra Malaysia,,,MY,697.673,0.359113,1540,0.192177,1662,0.390454,1395,0.196036,1403,1.29624,437,0.806304,1265,0.194946
4210239895,source,Revista de Economia,0556-5782,E,,67,0.0095931,1541,0.00871422,570,,779,,127,,54,0.010837,1555,1
181343428,institution,University of Zagreb,,,HR,356.895,0.358872,1541,0.153317,1746,0.610575,1022,0.119306,1540,0.985252,733,0.789778,1307,0.391134
4210179423,source,RAN Revistas Academia y Negocios,0719-6245,A,,27,0.00911391,1542,,580,,779,0.00208079,126,,54,0.0221319,1538,-0.615385
45998257,institution,Sohar University,,,OM,75.8671,0.357525,1542,0.146902,1757,0.310911,1560,0.416987,1072,3.56043,20,0.774882,1326,0.0331076
4210218825,source,Revista de análisis económico,0716-5927,E,,16,0.00901652,1543,0.0101428,569,,779,,127,,54,0.310415,1018,0.5625
154264771,institution,Central Connecticut State University,,,US,54.8876,0.356103,1543,0.399922,1150,0.3448,1482,0.45071,1020,,1658,0.39554,1872,0.383784
4210231895,source,Technology audit and production reserves,2664-9969,X,,366,0.00896401,1544,,580,,779,,127,0.0204693,53,0.0371564,1518,-0.61991
169427155,institution,Instituto Politécnico de Leiria,,,PT,82.3879,0.355449,1544,0.122465,1808,0.400647,1374,,1743,0.304859,1380,0.802699,1278,0.0229435
4210235745,source,Istanbul Business Research,2630-5488,E,,17,0.00882225,1545,0.0311686,549,,779,,127,,54,0.084918,1404,-0.628571
187855631,institution,Foreign Trade University,,,VN,170.704,0.354532,1545,0.283483,1453,0.287727,1607,0.936151,555,1.03049,691,0.690512,1491,0.139844
137885350,source,International Journal of Intelligent Enterprise,1745-3232,B,,94,0.00784346,1546,,580,0.00909905,770,,127,,54,0.0372745,1516,0.583333
36448004,institution,Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology,,,PK,92.2714,0.35444,1546,0.305593,1394,0.323807,1530,0.717594,730,0.377958,1316,0.817321,1236,0.155903
126596746,institution,Jagiellonian University,,,PL,131.428,0.353931,1547,0.291258,1435,0.427412,1332,0.254471,1300,0.127908,1549,0.612651,1624,-0.202323
145054062,source,International Journal of Knowledge-Based Development,2040-4468,X,,50,0.00701501,1547,,580,,779,,127,,54,0.0116419,1552,0.2
193260172,institution,British University in Dubai,,,AE,53.1179,0.35389,1548,0.681088,671,0.315011,1544,,1743,1.05032,671,0.898825,1070,0.155
4210190232,source,Academic Review,2074-5354,E,,40,0.00645237,1548,0.001646,579,,779,,127,,54,0.0632228,1468,-0.887324
4210169571,source,Организационная психология,2312-5942,B,,30,0.00596839,1549,,580,0.00691937,772,,127,,54,0.0678696,1455,-0.756098
133771110,institution,University of Cape Coast,,,GH,249.384,0.353509,1549,0.341663,1286,0.355834,1455,0.35435,1153,0.101744,1574,0.794707,1297,0.0756824
23574469,institution,Krakow University of Economics,,,PL,273.05,0.352944,1550,0.280357,1461,0.458621,1276,0.376911,1129,0.202181,1469,0.753967,1367,0.135279
